name	id
aminoacyl-trna hydrolase activity	GO:0004045
receptor signaling protein tyrosine kinase activator activity	GO:0030298
protein tyrosine kinase activator activity	GO:0030296
mitotic septin complex	GO:0032151
septin complex	GO:0031105
vegf-activated neuropilin signaling pathway	GO:0038190
vascular endothelial growth factor signaling pathway	GO:0038084
oenocyte delamination	GO:0060233
delamination	GO:0060232
olfactory bulb mitral cell layer development	GO:0061034
benzoate-coa ligase activity	GO:0018858
rits complex localization	GO:0034630
2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	GO:0043715
peripheral t cell tolerance induction	GO:0002458
t cell tolerance induction	GO:0002517
weibel-palade body	GO:0033093
clathrin-coated vesicle	GO:0030136
c4-demethylase activity	GO:0102674
ion gated channel activity	GO:0022839
paramesonephric duct development	GO:0061205
prostacyclin receptor activity	GO:0016501
inner cell mass cell differentiation	GO:0001826
dna replication, okazaki fragment processing	GO:0033567
histone h3-k56 deacetylation	GO:0071572
histone h3 deacetylation	GO:0070932
protein-phosphoribosyl dephospho-coenzyme a linkage via o-(phosphoribosyl dephospho-coenzyme a)-l-serine	GO:0018355
protein-phosphoribosyl dephospho-coenzyme a linkage	GO:0018247
deoxycytidyl transferase activity	GO:0017125
nitric oxide sensor activity	GO:0035991
nitric oxide binding	GO:0070026
aldaric acid metabolic process	GO:0019577
carbohydrate metabolic process	GO:0005975
cytoplasmic alanyl-trna aminoacylation	GO:1990762
alanyl-trna aminoacylation	GO:0006419
metanephric glomerular mesangial cell fate commitment	GO:0072256
glomerular mesangial cell fate commitment	GO:0072152
terpene synthase activity	GO:0010333
antimonite secondary active transmembrane transporter activity	GO:0042960
ubiquitin protein ligase activity	GO:0061630
ubiquitin-protein transferase activity	GO:0004842
tyrosine-ester sulfotransferase activity	GO:0017067
swim bladder maturation	GO:0048796
3-oxoacyl-coa hydrolase activity	GO:0102327
thiolester hydrolase activity	GO:0016790
negative regulation of progesterone secretion	GO:2000871
negative regulation of steroid hormone secretion	GO:2000832
vocalization behavior	GO:0071625
behavior	GO:0007610
insulin receptor binding	GO:0005158
central tolerance induction to self antigen	GO:0002509
negative regulation of post-embryonic development	GO:0048581
transmembrane protein dislocase activity	GO:0140567
protein transporter activity	GO:0140318
glucan exo-1,3-beta-glucosidase activity	GO:0004338
toll-like receptor 6 signaling pathway	GO:0034150
toll-like receptor signaling pathway	GO:0002224
maintenance of neuroblast polarity	GO:0045201
haustorium mother cell formation	GO:0075192
formation of infection structure	GO:0075015
octat-9-en-7-ol 5-monooxygenase activity	GO:0102606
sulfinoalanine decarboxylase activity	GO:0004782
post-transcriptional gene silencing by rna	GO:0035194
posttranscriptional gene silencing	GO:0016441
naringenin 3-dioxygenase activity	GO:0045486
interleukin-20 production	GO:0032624
bicyclic nitroimidazole catabolic process	GO:0052800
nitroimidazole catabolic process	GO:0052804
medulla oblongata morphogenesis	GO:0021579
benzoate catabolic process via hydroxylation	GO:0043640
benzoate catabolic process	GO:0043639
regionalization	GO:0003002
embryonic skeletal limb joint morphogenesis	GO:0036023
limb joint morphogenesis	GO:0036022
regulation of plasma membrane sterol distribution	GO:0097036
dna helicase a complex	GO:0033203
viral dna strand displacement replication	GO:0039687
response to biotic stimulus	GO:0009607
cenp-a containing chromatin	GO:0061638
chromatin	GO:0000785
n4-(beta-n-acetylglucosaminyl)-l-asparaginase activity	GO:0003948
hypotaurocyamine kinase activity	GO:0047715
collagen type xvi trimer	GO:0005597
negative regulation of vesicle fusion	GO:0031339
regulation of vesicle fusion	GO:0031338
abieta-7,13-dien-18-al dehydrogenase activity	GO:0036188
hydroxycinnamoyltransferase activity	GO:0050734
mcm complex	GO:0042555
atp generation from adp	GO:0006757
synaptic transmission, glutamatergic	GO:0035249
angiogenesis	GO:0001525
dol-p-man:man(8)glcnac(2)-pp-dol alpha-1,2-mannosyltransferase activity	GO:0052918
alpha-1,2-mannosyltransferase activity	GO:0000026
regulation of autophagosome size	GO:0016243
autophagosome organization	GO:1905037
acyl-phosphate glycerol-3-phosphate acyltransferase activity	GO:0043772
jasmonoyl-leucine synthetase activity	GO:0102058
eye development	GO:0001654
sensory organ development	GO:0007423
3',5'-nucleotide bisphosphate phosphatase activity	GO:0097657
2,6-dihydroxybenzothiazole monooxygenase activity	GO:0034862
retinal binding	GO:0016918
n-acetylgalactosamine-6-phosphate deacetylase activity	GO:0047419
retinal isomerase activity	GO:0004744
heterotrimeric g-protein complex	GO:0005834
serine decarboxylase activity	GO:0102705
erk5 cascade	GO:0070375
mapk cascade	GO:0000165
establishment of plant organ orientation	GO:0090707
protein transport across the cell outer membrane	GO:0098776
colon epithelial cell migration	GO:0061580
intestinal epithelial cell migration	GO:0061582
kringle domain binding	GO:0036143
detection of biotic stimulus	GO:0009595
1-hydroxypyrene 6,7-monooxygenase activity	GO:0034928
hyperosmotic salinity response	GO:0042538
p2y2 nucleotide receptor binding	GO:0031813
photoreceptor outer segment membrane	GO:0042622
ciliary membrane	GO:0060170
mitochondrial processing peptidase complex	GO:0017087
camp-dependent protein kinase activity	GO:0004691
cyclic nucleotide-dependent protein kinase activity	GO:0004690
b cell adhesion	GO:0097323
sertoli cell differentiation	GO:0060008
lysosomal matrix	GO:1990836
glucuronolactone reductase activity	GO:0047941
infection cushion formation	GO:0075183
udp-glucosylation	GO:0097359
udp-glucose metabolic process	GO:0006011
endoplasmic reticulum inheritance	GO:0048309
alcohol binding	GO:0043178
gu repeat rna binding	GO:1990605
xylene monooxygenase activity	GO:0018639
iron incorporation into iron-sulfur cluster via bis-l-cysteinyl-l-n3'-histidino-l-serinyl tetrairon tetrasulfide	GO:0018306
iron incorporation into metallo-sulfur cluster	GO:0018283
n-terminal peptidyl-isoleucine acetylation	GO:0017194
nf-kappab p50/p65 complex	GO:0035525
nf-kappab complex	GO:0071159
n-cyclopropylammelide alkylamino hydrolase activity	GO:0034549
determination of dorsal/ventral asymmetry	GO:0048262
hla-e specific inhibitory mhc class ib receptor activity	GO:0062082
inhibitory mhc class ib receptor activity	GO:0062080
arabinan endo-1,5-alpha-l-arabinosidase activity	GO:0046558
regulation of mitochondrial rrna stability	GO:0044529
regulation of rrna stability	GO:0044357
stereocilia tip-link density	GO:1990427
inositol 1,5-bisdiphosphate 2,3,4,6-tetrakisphosphate 1-diphosphatase activity	GO:0101012
cardiac endothelial cell differentiation	GO:0003348
cardiocyte differentiation	GO:0035051
histone binding	GO:0042393
alpha-1,6-mannosyltransferase activity	GO:0000009
peptide butyryltransferase activity	GO:0140065
sympathetic neuron projection extension	GO:0097490
neuron projection extension	GO:1990138
calcium ion-transporting atpase complex	GO:0090534
cation-transporting atpase complex	GO:0090533
envenomation resulting in plasminogen activation in other organism	GO:0044544
envenomation resulting in fibrinolysis in other organism	GO:0044484
nad+ adp-ribosyltransferase activity	GO:0003950
bis(4-chlorophenyl)acetate decarboxylase activity	GO:0018792
positive regulation of syncytium formation by virus	GO:0060141
modulation by virus of syncytium formation via plasma membrane fusion	GO:0060140
low molecular weight kininogen binding	GO:0030986
kininogen binding	GO:0030984
water-soluble vitamin metabolic process	GO:0006767
gap filling involved in double-strand break repair via nonhomologous end joining	GO:0061674
cerebellar cortex maturation	GO:0021699
mast cell degranulation	GO:0043303
toluene oxidation via 2-hydroxytoluene	GO:0019601
protein adp-ribosylation	GO:0006471
peptide cross-linking via l-alanyl-5-imidazolinone glycine	GO:0018313
peptide cross-linking via 5-imidazolinone glycine	GO:0018253
antigen processing and presentation of endogenous peptide antigen via mhc class i via er pathway, tap-dependent	GO:0002485
antigen processing and presentation of endogenous peptide antigen via mhc class i via er pathway	GO:0002484
isobutyryl-coa:fad oxidoreductase activity	GO:0102035
pollen sperm cell differentiation	GO:0048235
intracellular calcium activated chloride channel activity	GO:0005229
triglyceride acyl-chain remodeling	GO:0036153
acylglycerol acyl-chain remodeling	GO:0036155
6-endo-hydroxycineole dehydrogenase activity	GO:0045481
transmitting tissue development	GO:0010500
gynoecium development	GO:0048467
2-methyl-6-solanyl-1,4-benzoquinone methyltransferase activity	GO:0051742
high-affinity arginine transmembrane transporter activity	GO:0005289
udp-galactopyranose mutase activity	GO:0008767
intramolecular transferase activity	GO:0016866
induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration	GO:0099703
positive regulation of presynaptic cytosolic calcium concentration	GO:0099533
isw1b complex	GO:0036437
isw1 complex	GO:0016587
mitotic nuclear pore complex reassembly	GO:0007087
vesicle budding from membrane	GO:0006900
vesicle organization	GO:0016050
maintenance of transcriptional fidelity during dna-templated transcription elongation from bacterial-type rna polymerase promoter	GO:0001194
naphthalene 1,2-dioxygenase activity	GO:0018625
intracellular transport of virus	GO:0075733
cytidylate cyclase activity	GO:0047805
meiosis i/meiosis ii transition	GO:1990946
meiotic cell cycle phase transition	GO:0044771
shoot system development	GO:0048367
cell growth mode switching, monopolar to bipolar	GO:0051523
establishment of bipolar cell polarity	GO:0061171
phenyl propionate uniporter activity	GO:0015544
uniporter activity	GO:0015292
modulation of penetration peg formation	GO:0075054
modulation by symbiont of entry into host	GO:0052372
cellular sulfate ion homeostasis	GO:0030642
mda-5 binding	GO:0039556
central t cell tolerance induction	GO:0002512
mannoprotein catabolic process	GO:0006058
glycoprotein catabolic process	GO:0006516
glutamate-ammonia ligase activity	GO:0004356
ammonia ligase activity	GO:0016211
peptide-methionine (s)-s-oxide reductase activity	GO:0008113
histidine decarboxylase activity	GO:0004398
xylosyltransferase activity	GO:0042285
positive regulation of endocytosis	GO:0045807
cellular hypotonic response	GO:0071476
trans-9r,10r-dihydrodiolphenanthrene dehydrogenase activity	GO:0018500
response to ischemia	GO:0002931
mitochondrial ribonuclease p complex	GO:0030678
phospholipid biosynthetic process	GO:0008654
late stripe melanocyte differentiation	GO:0050934
melanocyte differentiation	GO:0030318
cellular response to blue light	GO:0071483
protein-phycoerythrobilin linkage via phycoerythrobilin-bis-l-cysteine	GO:0018167
protein-phycoerythrobilin linkage	GO:0017011
l-ribulose-phosphate 4-epimerase activity	GO:0008742
iota-carrageenase activity	GO:0033952
thetin-homocysteine s-methyltransferase activity	GO:0047149
positive regulation of nervous system development	GO:0051962
2-decaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	GO:0043430
protein deacylation	GO:0035601
macromolecule deacylation	GO:0098732
16s rrna (guanine(1516)-n(2))-methyltransferase activity	GO:0036308
rrna (guanine-n2-)-methyltransferase activity	GO:0008990
protein histidine kinase binding	GO:0043424
rna polymerase core enzyme binding	GO:0043175
rna polymerase binding	GO:0070063
coronary sinus valve formation	GO:0003191
heart valve formation	GO:0003188
exodeoxyribonuclease iii activity	GO:0008853
exodeoxyribonuclease activity, producing 5'-phosphomonoesters	GO:0016895
lateral semicircular canal development	GO:0060875
semicircular canal development	GO:0060872
cholesterol oxidase activity	GO:0016995
clathrin-sculpted glutamate transport vesicle lumen	GO:0060204
phosphatidylserine acyl-chain remodeling	GO:0036150
phosphatidylserine metabolic process	GO:0006658
d-glutaminase activity	GO:0050001
protein n-linked glycosylation via tryptophan	GO:0018244
peptidyl-tryptophan modification	GO:0018211
guanosine kinase activity	GO:0106366
ascus lipid droplet	GO:0005633
lipid droplet	GO:0005811
initiation of skeletal muscle satellite cell activation by growth factor signaling, involved in skeletal muscle regeneration	GO:0014815
positive regulation of satellite cell activation involved in skeletal muscle regeneration	GO:0014718
axon extension involved in regeneration	GO:0048677
sprouting of injured axon	GO:0048682
response to defenses of other organism	GO:0052173
2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate decarboxylase activity	GO:0018791
citramalate coa-transferase activity	GO:0047775
coa-transferase activity	GO:0008410
imaginal disc growth	GO:0007446
vitelline envelope	GO:0060388
egg coat	GO:0035805
c-terminal peptidyl-lysine amidation	GO:0018045
proton-transporting v-type atpase, v0 domain	GO:0033179
cellular response to hesperadin	GO:0072763
response to hesperadin	GO:1901595
host cell mitochondrial outer membrane	GO:0044193
host organelle outer membrane	GO:0039661
ent-pimara-8(14),15-diene synthase activity	GO:0034282
starch alpha-glucosidase activity	GO:0044654
alpha-glucosidase activity	GO:0090599
low-density lipoprotein particle mediated signaling	GO:0055096
lipoprotein particle mediated signaling	GO:0055095
glutamate synthase activity, nad(p)h as acceptor	GO:0045181
glutamate synthase activity	GO:0015930
dna-binding transcription factor binding	GO:0140297
eye pigmentation	GO:0048069
4,4'-diaponeurosporene desaturase activity	GO:0102225
stemar-13-ene synthase activity	GO:0034278
rna polymerase i upstream activating factor complex	GO:0000500
rna polymerase i transcription regulator complex	GO:0000120
